Id,Brand,Vehicle,Market,Page_URL,Chassi_model,Model,Engine,Engine_code,Prod period,Body,Body_code,Grade,Grade_code,Transm,Transm_code,Options
3352,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPNKK,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 08.1997,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'CND': 'CANADA'}"
3353,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-AEPDKK,1MZFE,3000CC 24-VALVE DOHC EFI,05.1998 - 07.2001,,,CE,CE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'JPP': 'JAPAN PRODUCT', 'CND': 'CANADA'}"
3354,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-AEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,08.1996 - 07.2001,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'JPP': 'JAPAN PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3355,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-AEPGKK,1MZFE,3000CC 24-VALVE DOHC EFI,08.1997 - 07.2001,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'JPP': 'JAPAN PRODUCT', 'CND': 'CANADA'}"
3356,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-AEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,08.1996 - 07.2001,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'JPP': 'JAPAN PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3357,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEMDKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 08.1998,,,CE,CE TYPE,MTM,MANUAL TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3358,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEMNKA,1MZFE,3000CC 24-VALVE DOHC EFI,08.1998 - 07.2001,,,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3359,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPDKK,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 08.1998,,,CE,CE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'CND': 'CANADA'}"
3360,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 07.2001,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3361,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPGKK,1MZFE,3000CC 24-VALVE DOHC EFI,08.1997 - 08.1998,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'CND': 'CANADA'}"
3362,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 07.2001,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3363,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV20L,MCV20L-CEPNKK,1MZFE,3000CC 24-VALVE DOHC EFI,07.1996 - 08.1997,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'NAP': 'NORTH AMERICA PRODUCT', 'CND': 'CANADA'}"
3364,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEAGKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 02.2006,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3365,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEANKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 02.2006,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3366,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEASKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 09.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3367,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3368,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3369,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPSKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3370,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEAGKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 01.2006,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3371,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEANKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 01.2006,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3372,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEASKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 07.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3373,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3374,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3375,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPSKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3376,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEAGKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 02.2006,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3377,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEANKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 02.2006,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3378,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEASKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 09.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3379,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3380,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3381,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-CEPSKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3382,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEAGKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 01.2006,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3383,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEANKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 01.2006,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3384,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEASKA,1MZFE,3000CC 24-VALVE DOHC EFI,01.2003 - 07.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3385,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPGKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,XLE,XLE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3386,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPNKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3387,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV30L,MCV30L-AEPSKA,1MZFE,3000CC 24-VALVE DOHC EFI,07.2001 - 01.2003,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3388,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV31L,MCV31L-CEASKA,3MZFE,3300CC 24-VALVE DOHC EFI,09.2003 - 02.2006,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3389,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV31L,MCV31L-AEASKA,3MZFE,3300CC 24-VALVE DOHC EFI,07.2003 - 01.2006,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3390,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV31L,MCV31L-CEASKA,3MZFE,3300CC 24-VALVE DOHC EFI,09.2003 - 02.2006,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'NAP': 'NORTH AMERICA PRODUCT'}"
3391,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,MCV31L,MCV31L-AEASKA,3MZFE,3300CC 24-VALVE DOHC EFI,07.2003 - 01.2006,,,SE,SE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'5FC': 'ATM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT'}"
3392,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEMEEA,2SELC,2000CC EFI,08.1985 - 07.1986,SED,SEDAN,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3393,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEMEEK,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'CND': 'CANADA'}"
3394,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEMNEA,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3395,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEMNEK,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'CND': 'CANADA'}"
3396,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEPEEA,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3397,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEPEEK,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'CND': 'CANADA'}"
3398,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEPNEA,2SELC,2000CC EFI,01.1983 - 07.1986,SED,SEDAN,DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3399,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UEPNEK,2SELC,2000CC EFI,01.1985 - 07.1986,SED,SEDAN,DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '4D': '4-DOOR', 'CND': 'CANADA'}"
3400,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHMEEA,2SELC,2000CC EFI,08.1985 - 07.1986,LB,LIFTBACK,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3401,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHMEEK,2SELC,2000CC EFI,01.1983 - 07.1986,LB,LIFTBACK,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'CND': 'CANADA'}"
3402,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHMNEA,2SELC,2000CC EFI,01.1983 - 08.1984,LB,LIFTBACK,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3403,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHPEEA,2SELC,2000CC EFI,01.1983 - 07.1986,LB,LIFTBACK,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3404,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHPEEK,2SELC,2000CC EFI,01.1983 - 07.1986,LB,LIFTBACK,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'CND': 'CANADA'}"
3405,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV11L,SV11L-UHPNEA,2SELC,2000CC EFI,01.1983 - 07.1986,LB,LIFTBACK,DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', '5D': '5-DOOR', 'USA': 'UNITED STATES OF AMERICA'}"
3406,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMBKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1987 - 08.1988,SED,SEDAN,STD,STANDARD TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3407,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMBKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1987 - 08.1988,SED,SEDAN,STD,STANDARD TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3408,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMDKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3409,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMDKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3410,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMNKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3411,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMNKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3412,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPBKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1987 - 08.1988,SED,SEDAN,STD,STANDARD TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3413,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPBKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1987 - 08.1988,SED,SEDAN,STD,STANDARD TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3414,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPDKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,DX,DX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3415,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPDKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,DX,DX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3416,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPNKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3417,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEPNKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,SED,SEDAN,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3418,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWMDKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3419,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWMDKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3420,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWPDKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,DX,DX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3421,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWPDKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,DX,DX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3422,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWPNKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'USA': 'UNITED STATES OF AMERICA'}"
3423,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21LG-UWPNKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1986 - 08.1988,WG,WAGON,LE,LE TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'CND': 'CANADA'}"
3424,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMBKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1988 - 06.1991,SED,SEDAN,STD,STANDARD TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3425,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMBKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1988 - 08.1989,SED,SEDAN,STD,STANDARD TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT', 'CND': 'CANADA'}"
3426,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMDKA,3SFE,2000CC 16-VALVE DOHC EFI,08.1988 - 06.1991,SED,SEDAN,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT', 'USA': 'UNITED STATES OF AMERICA'}"
3427,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMDKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1988 - 06.1991,SED,SEDAN,DX,DX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT', 'CND': 'CANADA'}"
3428,Toyota,Camry,USA:,https://www.amayama.com/en/catalogs/toyota,SV21L,SV21L-UEMNKK,3SFE,2000CC 16-VALVE DOHC EFI,08.1988 - 06.1991,SED,SEDAN,LE,LE TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'JPP': 'JAPAN PRODUCT', 'CND': 'CANADA'}"
